Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2021-10-24 02-11-57,2021-10-24 00-11-57,3,4.7,0.4,3458.44,829.872,14,4,5,2,34,4,4.89174,2,2,1,
2021-10-24 02-12-58,2021-10-24 00-12-58,3,4.8,0.8,3458.63,835.767,14,4,5,2,68,4,5.04959,2,2,1,
2021-10-24 02-13-59,2021-10-24 00-13-59,3,6.7,0.9,3459.74,844.153,14,4,5,2,97,6,7.97769,2,2,1,
2021-10-24 02-15-00,2021-10-24 00-15-00,3,5.7,0.6,3458.93,834.791,14,4,5,2,109,5,6.3595,2,2,1,
2021-10-24 02-16-01,2021-10-24 00-16-01,3,5.2,0.6,3456.53,835.501,14,4,5,2,30,5,5.24298,2,2,1,
2021-10-24 02-17-02,2021-10-24 00-17-02,3,4.7,0.4,3457.65,837.494,14,4,5,2,23,4,4.5,2,2,1,
2021-10-24 02-18-03,2021-10-24 00-18-03,3,4.5,4.3,3474.43,890.688,21,4,7,3,152,3,3.88512,1,1,1,
2021-10-24 02-19-04,2021-10-24 00-19-04,3,4.8,1.2,3466.39,940.4,23,4,11,3,152,4,4.67025,1,1,1,
2021-10-24 02-20-05,2021-10-24 00-20-05,3,4.7,1.2,3504.16,1132.79,24,4,15,3,102,4,4.54876,1,1,1,
2021-10-24 02-21-06,2021-10-24 00-21-06,3,4.2,1.3,3510.05,1132.76,24,4,16,3,43,5,5.5124,1,1,1,
2021-10-24 02-22-07,2021-10-24 00-22-07,3,3.7,1.2,3518.91,1162.02,25,4,20,3,99,4,4.58347,1,1,1,
2021-10-24 02-23-08,2021-10-24 00-23-08,3,3.9,1.5,3564.95,1252.77,26,4,27,3,68,4,5.33141,1,1,1,
2021-10-24 02-24-09,2021-10-24 00-24-09,3,4,1.3,3584.57,1144.38,27,4,29,3,51,4,4.76694,1,1,1,
2021-10-24 02-25-10,2021-10-24 00-25-10,3,3.8,1.2,3586.58,1104.23,27,4,28,3,152,4,5.65537,1,1,1,
2021-10-24 02-26-11,2021-10-24 00-26-11,3,3.6,1.3,3568.56,931.183,27,4,24,3,340,5,5.87603,1,1,1,
2021-10-24 02-27-11,2021-10-24 00-27-11,3,3.5,1.1,3571.32,907.905,27,4,20,3,108,5,5.38347,1,1,1,
2021-10-24 02-28-12,2021-10-24 00-28-12,3,3.5,1.3,3569.76,907.24,27,4,18,3,46,4,4.81488,1,1,1,
2021-10-24 02-29-13,2021-10-24 00-29-13,3,3.8,1.2,3569.81,926.905,28,4,18,3,42,5,4.95207,1,1,1,
2021-10-24 02-30-14,2021-10-24 00-30-14,3,4,1.2,3562.69,853.376,28,4,14,3,673,5,7.36694,1,1,1,
2021-10-24 02-31-15,2021-10-24 00-31-15,3,3.6,1.1,3561.44,845.738,28,4,14,2,46,4,5.31736,2,2,1,
2021-10-24 02-32-16,2021-10-24 00-32-16,3,3.4,0.8,3556,786.429,28,4,11,2,49,4,5.10413,2,2,1,
2021-10-24 02-33-17,2021-10-24 00-33-17,3,3.5,1,3553.43,760.041,28,4,8,2,31,4,4.90579,2,2,1,
2021-10-24 02-34-18,2021-10-24 00-34-18,3,4.3,0.7,3553.45,756.5,28,4,7,2,48,5,5.16942,2,2,1,
2021-10-24 02-35-19,2021-10-24 00-35-19,3,3.9,0.6,3554.56,746.803,28,4,6,2,47,4,4.07934,2,2,1,
2021-10-24 02-36-20,2021-10-24 00-36-20,3,4.9,0.6,3546.04,676.294,28,4,3,2,33,3,3.40248,2,2,1,
2021-10-24 02-37-21,2021-10-24 00-37-21,3,4.8,0.2,3546.04,679.109,28,4,3,2,15,3,3.19256,2,2,1,
2021-10-24 02-38-22,2021-10-24 00-38-22,3,4.8,0.4,3546.05,683.609,28,4,3,2,48,3,3.22562,2,2,1,
2021-10-24 02-39-23,2021-10-24 00-39-23,3,4.7,0.5,3546.05,685.008,28,4,3,2,29,3,3.21488,2,2,1,
2021-10-24 02-40-24,2021-10-24 00-40-24,3,5,0.7,3546.05,679.409,28,4,3,2,14,3,3.37107,2,2,1,
2021-10-24 02-41-25,2021-10-24 00-41-25,3,6.1,0.4,3546.05,671.383,28,4,2,2,27,3,3.33884,2,2,1,
2021-10-24 02-42-26,2021-10-24 00-42-26,3,7.4,0.4,3546.05,678.4,28,4,2,2,40,4,3.73554,2,2,1,
2021-10-24 02-43-27,2021-10-24 00-43-27,3,7.2,0.5,3546.07,679.604,28,4,2,2,32,3,3.50496,2,2,1,
2021-10-24 02-44-28,2021-10-24 00-44-28,3,8.5,0.5,3546.07,679.844,28,4,2,2,47,4,4.3405,2,2,1,
2021-10-24 02-45-29,2021-10-24 00-45-29,3,10.9,0.6,3546.1,683.702,29,4,2,2,113,5,6.10744,2,2,1,
2021-10-24 02-46-30,2021-10-24 00-46-30,3,12.8,0.5,3550.25,676.053,13,4,2,2,42,6,7.37521,2,2,1,
2021-10-24 02-47-31,2021-10-24 00-47-31,3,7.9,0.5,3550.25,674.789,13,4,2,2,27,4,3.96694,2,2,1,
2021-10-24 02-48-32,2021-10-24 00-48-32,3,8.3,0.6,3550.27,672.913,13,4,2,2,39,4,4.45372,2,2,1,
2021-10-24 02-49-33,2021-10-24 00-49-33,3,10.7,0.5,3550.34,656.969,13,4,2,2,357,5,6.27355,2,2,1,
2021-10-24 02-50-34,2021-10-24 00-50-34,3,9.1,0.8,3550.42,653.9,13,4,2,2,13,4,4.87025,2,2,1,
2021-10-24 02-51-35,2021-10-24 00-51-35,3,8.8,0.6,3550.43,647.126,13,4,2,2,24,4,4.54628,2,2,1,
2021-10-24 02-52-36,2021-10-24 00-52-36,3,8,0.3,3550.43,647.975,13,4,2,2,35,4,4.13058,2,2,1,
2021-10-24 02-53-37,2021-10-24 00-53-37,3,7.2,0.5,3550.44,649.719,13,4,2,2,27,3,3.53967,2,2,1,
2021-10-24 02-54-38,2021-10-24 00-54-38,3,6,0.9,3572.02,737.688,16,4,7,3,39,3,3.67521,1,1,1,
2021-10-24 02-55-39,2021-10-24 00-55-39,3,4.2,0.9,3574.45,749.633,16,4,7,2,97,4,4.35537,2,2,1,
2021-10-24 02-56-40,2021-10-24 00-56-40,3,4.3,1,3580.65,764.746,17,4,7,2,272,5,5.55702,2,2,1,
2021-10-24 02-57-41,2021-10-24 00-57-41,3,4.6,1.1,3572.65,764.929,17,4,7,2,342,6,6.09835,2,2,1,
2021-10-24 02-58-42,2021-10-24 00-58-42,3,4,0.9,3574.74,766.775,17,4,7,2,32,4,4.66446,2,2,1,
2021-10-24 02-59-43,2021-10-24 00-59-43,3,4.5,1.2,3609.51,917.603,19,4,10,2,27,5,4.85702,2,2,1,
2021-10-24 03-00-44,2021-10-24 01-00-44,3,4.1,1.2,3605.74,918.21,19,4,9,2,44,4,4.58843,2,2,1,
2021-10-24 03-01-45,2021-10-24 01-01-45,3,4.2,1.2,3612.96,995.594,22,4,12,2,31,5,4.80083,2,2,1,
2021-10-24 03-02-46,2021-10-24 01-02-46,3,4.1,1.3,3612.38,1001.24,22,4,12,2,100,4,4.5843,2,2,1,
2021-10-24 03-03-46,2021-10-24 01-03-46,3,4.1,1.2,3609.61,1011,22,4,15,3,406,4,4.5314,1,1,1,
2021-10-24 03-04-47,2021-10-24 01-04-47,3,4.9,1.2,3624.82,1002.57,22,4,14,3,905,4,6.29339,1,1,1,
2021-10-24 03-05-48,2021-10-24 01-05-48,3,4,1.2,3624.21,1005.1,22,4,14,2,48,4,4.62727,2,2,1,
2021-10-24 03-06-49,2021-10-24 01-06-49,3,4.3,1.6,3599.18,922.504,22,4,14,2,72,5,6.13884,2,2,1,
2021-10-24 03-07-50,2021-10-24 01-07-50,3,4.1,1.4,3604.62,964.121,23,4,15,2,210,5,6.67851,2,2,1,
2021-10-24 03-08-51,2021-10-24 01-08-51,3,4.2,1.3,3655.76,1045.72,24,4,17,2,98,5,5.19835,2,2,1,
2021-10-24 03-09-52,2021-10-24 01-09-52,3,4.1,1.5,3690.66,1133.52,25,4,20,2,42,4,4.00992,2,2,1,
2021-10-24 03-10-53,2021-10-24 01-10-53,3,3.8,1.2,3688.69,1077.28,26,4,20,2,39,4,4.29421,2,2,1,
2021-10-24 03-11-54,2021-10-24 01-11-54,3,3.9,1.2,3688.57,1025.1,27,4,21,3,583,4,5.24628,1,1,1,
2021-10-24 03-12-55,2021-10-24 01-12-55,3,3.7,1.2,3685.98,1043.77,27,4,21,3,47,4,4.77355,1,1,1,
2021-10-24 03-13-56,2021-10-24 01-13-56,3,3.9,1.3,3820.81,984.09,27,4,21,3,47,5,5.05041,1,1,1,
2021-10-24 03-14-57,2021-10-24 01-14-57,3,3.7,1.1,3819.27,978.326,27,4,21,3,106,4,4.74793,1,1,1,
2021-10-24 03-15-58,2021-10-24 01-15-58,3,3.4,1.4,3823.5,1065.44,27,4,23,3,40,3,3.64711,1,1,1,
2021-10-24 03-16-59,2021-10-24 01-16-59,3,3.6,1.5,3794.65,966.117,27,4,18,2,116,3,3.65868,2,2,1,
2021-10-24 03-18-00,2021-10-24 01-18-00,3,3.8,1.2,3792.13,969.925,28,4,17,3,47,3,3.7562,1,1,1,
2021-10-24 03-19-01,2021-10-24 01-19-01,3,4.3,1.2,3795.14,970.645,28,4,17,3,49,4,4.23388,1,1,1,
2021-10-24 03-20-02,2021-10-24 01-20-02,3,3.8,1.2,3770.57,867.07,28,4,14,3,102,3,3.57686,1,1,1,
2021-10-24 03-21-03,2021-10-24 01-21-03,3,3.7,1.6,3772.46,838.951,29,4,14,3,29,3,3.36033,1,1,1,
2021-10-24 03-22-04,2021-10-24 01-22-04,3,4.1,1.3,3772.48,857.773,30,4,13,3,93,4,4.94711,1,1,1,
2021-10-24 03-23-05,2021-10-24 01-23-05,3,4.4,1.3,3773.71,864.081,30,4,12,3,45,5,5.56116,1,1,1,
2021-10-24 03-24-06,2021-10-24 01-24-06,3,4.4,1.2,3777.39,861.352,30,4,12,3,32,4,4.79835,1,1,1,
2021-10-24 03-25-06,2021-10-24 01-25-06,3,4.5,1.3,3775.22,855.168,30,4,11,3,80,4,4.07851,1,1,1,
2021-10-24 03-26-07,2021-10-24 01-26-07,3,4.5,1.3,3772.58,856.087,30,4,10,3,47,4,3.79504,1,1,1,
2021-10-24 03-27-08,2021-10-24 01-27-08,3,4.4,1.3,3769.72,859.254,30,4,10,3,47,3,3.67521,1,1,1,
2021-10-24 03-28-09,2021-10-24 01-28-09,3,4.4,1.3,3771.36,862.508,30,4,10,3,35,3,3.62479,1,1,1,
2021-10-24 03-29-10,2021-10-24 01-29-10,3,4.3,1.1,3769.56,874.442,30,4,11,2,38,3,3.84959,2,2,1,
2021-10-24 03-30-11,2021-10-24 01-30-11,3,3.9,1.7,3788.89,974.868,30,4,15,2,45,3,3.57934,2,2,1,
2021-10-24 03-31-12,2021-10-24 01-31-12,3,4.1,1.3,3752.07,833.029,30,4,12,2,43,4,5.18678,2,2,1,
2021-10-24 03-32-13,2021-10-24 01-32-13,3,4.4,1.1,3760.1,819.719,30,4,10,2,763,5,6.96281,2,2,1,
2021-10-24 03-33-14,2021-10-24 01-33-14,3,4.5,1.4,3788.28,953.306,30,4,14,2,655,4,5.19339,2,2,1,
2021-10-24 03-34-15,2021-10-24 01-34-15,3,4.1,1.2,3799.27,1033.3,30,4,17,3,109,4,4.10331,1,1,1,
2021-10-24 03-35-16,2021-10-24 01-35-16,3,5.4,1.5,3814.19,1066.34,30,4,14,3,209,5,8.63554,1,1,1,
2021-10-24 03-36-17,2021-10-24 01-36-17,3,4.6,1.4,3817.73,1068.89,30,4,15,3,43,5,4.88264,1,1,1,
2021-10-24 03-37-18,2021-10-24 01-37-18,3,4.4,1.3,3814.71,1069.13,30,4,15,3,35,4,4.49917,1,1,1,
2021-10-24 03-38-19,2021-10-24 01-38-19,3,4.3,1.3,3808.59,925.42,30,4,10,3,39,4,4.32314,1,1,1,
2021-10-24 03-39-20,2021-10-24 01-39-20,3,4.6,1.2,3809.27,923.613,30,4,10,3,25,4,4.31488,1,1,1,
2021-10-24 03-40-21,2021-10-24 01-40-21,3,4.6,1.4,3810.12,969.103,30,4,12,3,43,4,4.34215,1,1,1,
2021-10-24 03-41-22,2021-10-24 01-41-22,3,4.1,1.4,3762.4,908.392,30,4,15,3,186,4,5.61901,1,1,1,
2021-10-24 03-42-23,2021-10-24 01-42-23,3,4.3,1.1,3766.36,926.087,30,4,14,3,254,5,6.2595,1,1,1,
2021-10-24 03-43-24,2021-10-24 01-43-24,3,3.9,1.1,3761.42,927.651,30,4,15,3,40,4,4.56612,1,1,1,
2021-10-24 03-44-25,2021-10-24 01-44-25,3,3.6,1.1,3757.08,929.202,30,4,15,3,35,4,4.62231,1,1,1,
2021-10-24 03-45-26,2021-10-24 01-45-26,3,4.2,1.6,3809.04,1053.26,30,4,17,3,41,3,3.90909,1,1,1,
2021-10-24 03-46-27,2021-10-24 01-46-27,3,3.9,1.1,3808.25,1001.49,30,4,15,3,51,3,3.82727,1,1,1,
2021-10-24 03-47-28,2021-10-24 01-47-28,3,4.8,1.2,3868.55,1021.38,31,4,17,3,2664,4,9.55372,1,1,1,
2021-10-24 03-48-29,2021-10-24 01-48-29,3,3.7,1.1,3849.02,1019.96,31,4,18,3,46,4,4.87107,1,1,1,
2021-10-24 03-49-30,2021-10-24 01-49-30,3,3.6,1.1,3838.38,969.118,31,4,17,3,66,4,4.74215,1,1,1,
2021-10-24 03-50-31,2021-10-24 01-50-31,3,3.5,1.1,3832.54,909.205,31,4,18,3,405,4,4.98512,1,1,1,
2021-10-24 03-51-32,2021-10-24 01-51-32,3,3.4,1.1,3848.05,966.551,31,4,21,3,100,4,4.4876,1,1,1,
2021-10-24 03-52-33,2021-10-24 01-52-33,3,3.2,1.2,3799.8,861.901,31,4,17,3,35,4,4.20165,1,1,1,
2021-10-24 03-53-34,2021-10-24 01-53-34,3,3,0.8,3575.51,771.86,31,4,13,2,224,4,5.33141,2,2,1,
2021-10-24 03-54-35,2021-10-24 01-54-35,3,3,0.8,3578.69,759.949,31,4,11,2,25,6,6.04876,2,2,1,
2021-10-24 03-55-36,2021-10-24 01-55-36,3,4.1,1.3,3610.14,778.583,31,4,7,2,102,6,7.16364,2,2,1,
2021-10-24 03-56-37,2021-10-24 01-56-37,3,6.2,1,3620.45,770.91,31,4,6,2,90,8,9.54215,2,2,1,
2021-10-24 03-57-37,2021-10-24 01-57-37,3,5.1,0.8,3624.85,767.276,31,4,6,2,42,7,7.70744,2,2,1,
2021-10-24 03-58-38,2021-10-24 01-58-38,3,7.2,0.8,3609.99,698.059,31,4,3,2,46,6,6.99422,2,2,1,
2021-10-24 03-59-39,2021-10-24 01-59-39,3,7.2,0.5,3608.93,696.688,31,4,3,2,31,6,6.83636,2,2,1,
2021-10-24 04-00-40,2021-10-24 02-00-40,3,7.2,0.2,3610.27,696.808,31,4,3,2,30,6,6.92645,2,2,1,
2021-10-24 04-01-41,2021-10-24 02-01-41,3,6.8,0.4,3609.21,701.69,31,4,3,2,29,6,6.77686,2,2,1,
2021-10-24 04-02-42,2021-10-24 02-02-42,3,6.9,0.5,3610.27,698.054,31,4,3,2,32,6,6.85537,2,2,1,
2021-10-24 04-03-43,2021-10-24 02-03-43,3,6.8,0.6,3609.21,696.629,13,4,3,2,28,6,6.51074,2,2,1,
2021-10-24 04-04-44,2021-10-24 02-04-44,3,7.3,0.5,3611.55,694.109,13,4,3,2,40,6,6.3124,2,2,1,
2021-10-24 04-05-45,2021-10-24 02-05-45,3,7,0.6,3614.65,693.692,13,4,3,2,47,5,5.40909,2,2,1,
2021-10-24 04-06-46,2021-10-24 02-06-46,3,6.6,0.7,3617.37,696.747,13,4,3,2,30,5,5.55124,2,2,1,
2021-10-24 04-07-47,2021-10-24 02-07-47,3,6.3,0.6,3619.25,695.714,13,4,3,2,32,4,4.88678,2,2,1,
2021-10-24 04-08-48,2021-10-24 02-08-48,3,5,0.5,3620.48,697.634,13,4,3,2,18,3,3.39174,2,2,1,
2021-10-24 04-09-49,2021-10-24 02-09-49,3,5.1,0.5,3622.72,698.125,12,4,3,2,10,3,3.35124,2,2,1,
2021-10-24 04-10-50,2021-10-24 02-10-50,3,5.2,0.5,3624.03,699.308,12,4,3,2,15,3,3.37851,2,2,1,
2021-10-24 04-11-51,2021-10-24 02-11-51,3,4.8,0.6,3624.16,698.797,12,4,3,2,25,3,3.25207,2,2,1,
2021-10-24 04-12-52,2021-10-24 02-12-52,3,4.8,0.5,3624.23,699.843,12,4,3,2,29,3,3.11818,2,2,1,
2021-10-24 04-13-53,2021-10-24 02-13-53,3,5.1,0.8,3623.56,693.869,12,4,3,2,24,3,3.39256,2,2,1,
2021-10-24 04-14-54,2021-10-24 02-14-54,3,5.2,0.6,3623.69,694.644,11,4,3,2,35,3,3.39256,2,2,1,
2021-10-24 04-15-55,2021-10-24 02-15-55,3,4.8,0.5,3624.87,687.443,11,4,3,2,32,3,2.92727,2,2,1,
2021-10-24 04-16-56,2021-10-24 02-16-56,3,5.4,1,3646.04,727.495,13,4,4,2,199,3,4.09752,2,2,1,
2021-10-24 04-17-57,2021-10-24 02-17-57,3,6.4,0.8,3649.77,728.405,13,4,4,2,38,5,6.14215,2,2,1,
2021-10-24 04-18-58,2021-10-24 02-18-58,3,6.6,0.9,3650.19,730.405,14,4,4,2,41,6,6.46198,2,2,1,
2021-10-24 04-19-59,2021-10-24 02-19-59,3,6.5,0.9,3656.16,736.035,15,4,5,2,45,6,6.29091,2,2,1,
2021-10-24 04-21-00,2021-10-24 02-21-00,3,4.7,1,3659.3,754.751,16,4,8,2,90,5,6.58264,2,2,1,
2021-10-24 04-22-00,2021-10-24 02-22-00,3,4,1,3659.93,744.187,16,4,7,2,42,5,5.60578,2,2,1,
2021-10-24 04-23-01,2021-10-24 02-23-01,3,3.8,1.1,3659.16,752.102,17,4,8,2,96,5,5.4719,2,2,1,
2021-10-24 04-24-02,2021-10-24 02-24-02,3,3.7,1,3661.74,754.915,17,4,10,2,48,5,6.47769,2,2,1,
2021-10-24 04-25-03,2021-10-24 02-25-03,3,3.6,0.8,3660.93,755.903,17,4,13,2,47,5,6.47355,2,2,1,
2021-10-24 04-26-04,2021-10-24 02-26-04,3,3.2,1.1,3662.46,758.967,17,4,15,2,46,4,4.29835,2,2,1,
2021-10-24 04-27-05,2021-10-24 02-27-05,3,2.7,0.9,3666.35,758.692,19,4,16,2,20,3,3.7157,2,2,1,
2021-10-24 04-28-06,2021-10-24 02-28-06,3,3.5,1.5,3696.67,869.116,24,4,19,2,150,5,6.32231,2,2,1,
2021-10-24 04-29-07,2021-10-24 02-29-07,3,4.7,1.5,3707.84,866.353,24,4,18,2,100,8,9.73554,2,2,1,
2021-10-24 04-30-08,2021-10-24 02-30-08,3,4.6,1.3,3741.9,928.244,24,4,18,2,46,8,7.97273,2,2,1,
2021-10-24 04-31-09,2021-10-24 02-31-09,3,4,1.5,3756.36,962.4,24,4,16,2,99,5,5.4,2,2,1,
2021-10-24 04-32-10,2021-10-24 02-32-10,3,4.2,1.1,3757.59,968.198,24,4,16,3,100,5,5.76033,1,1,1,
2021-10-24 04-33-11,2021-10-24 02-33-11,2,3.6,1.2,3763.52,953.688,24,4,15,2,92,3,3.14463,1,1,1,
2021-10-24 04-34-12,2021-10-24 02-34-12,3,4.3,1.5,3776.32,984.173,24,4,17,2,796,4,5.66694,2,2,1,
2021-10-24 04-35-13,2021-10-24 02-35-13,3,3.8,1.2,3771.76,863.31,24,4,13,3,43,4,4.58182,1,1,1,
2021-10-24 04-36-14,2021-10-24 02-36-14,3,4,1.2,3770.21,861.122,24,4,13,3,50,5,5.20909,1,1,1,
2021-10-24 04-37-15,2021-10-24 02-37-15,3,3.7,1,3736.51,777.786,24,4,9,2,35,4,4.38595,2,2,1,
2021-10-24 04-38-16,2021-10-24 02-38-16,3,3.9,1,3733.25,792.329,24,4,8,2,77,5,5.67603,2,2,1,
2021-10-24 04-39-17,2021-10-24 02-39-17,3,4.8,1.2,3729.67,791.707,24,4,8,2,50,6,9.00331,2,2,1,
2021-10-24 04-40-18,2021-10-24 02-40-18,3,5.5,0.7,3701.08,733.815,24,4,5,2,51,7,8.93306,2,2,1,
2021-10-24 04-41-19,2021-10-24 02-41-19,3,7.4,0.5,3703.48,722.023,24,4,4,2,49,7,8.27273,2,2,1,
2021-10-24 04-42-20,2021-10-24 02-42-20,3,7.8,0.5,3695.45,713.074,24,4,3,2,304,7,9.12727,2,2,1,
2021-10-24 04-43-21,2021-10-24 02-43-21,3,8.4,0.8,3696.54,691.034,24,4,3,2,100,6,7.58926,2,2,1,
2021-10-24 04-44-22,2021-10-24 02-44-22,3,7.3,0.6,3695.48,691.662,24,4,3,2,49,5,6.10578,2,2,1,
2021-10-24 04-45-22,2021-10-24 02-45-22,3,6.2,0.7,3698.84,715.523,24,4,4,2,100,3,3.79917,2,2,1,
2021-10-24 04-46-23,2021-10-24 02-46-23,3,4.2,0.4,3699.29,720.385,24,4,4,2,37,3,3.19174,2,2,1,
2021-10-24 04-47-24,2021-10-24 02-47-24,3,4.2,0.5,3700.34,723.47,24,4,4,2,20,3,3.38264,2,2,1,
2021-10-24 04-48-26,2021-10-24 02-48-26,3,4.3,0.7,3709.41,723.053,24,4,4,2,11,3,3.30248,2,2,1,
2021-10-24 04-49-27,2021-10-24 02-49-27,3,4.1,0.5,3709.41,723.369,24,4,4,2,26,3,3.27686,2,2,1,
2021-10-24 04-50-28,2021-10-24 02-50-28,3,4.3,0.2,3707.83,718.395,24,4,3,2,12,3,3.25868,2,2,1,
2021-10-24 04-51-29,2021-10-24 02-51-29,3,5.8,0.7,3726.19,738.067,24,4,3,2,45,3,3.80248,2,2,1,
2021-10-24 04-52-30,2021-10-24 02-52-30,3,6,1.1,3740.66,845.466,24,4,7,3,556,4,4.76281,1,1,1,
2021-10-24 04-53-30,2021-10-24 02-53-30,3,4.8,0.9,3739.16,848.73,24,4,7,3,13,3,3.54215,1,1,1,
2021-10-24 04-54-31,2021-10-24 02-54-31,3,4.8,1.2,3741.22,859.792,24,4,7,3,100,4,3.84463,1,1,1,
2021-10-24 04-55-32,2021-10-24 02-55-32,3,4.8,1.2,3741.22,870.472,24,4,8,3,97,4,3.89835,1,1,1,
2021-10-24 04-56-33,2021-10-24 02-56-33,3,5,1.3,3750.24,984.345,24,4,14,3,205,4,4.94545,1,1,1,
2021-10-24 04-57-34,2021-10-24 02-57-34,2,4.3,1.5,3814.33,1129.71,25,4,19,2,130,4,4.54545,1,1,1,
2021-10-24 04-58-35,2021-10-24 02-58-35,2,3.7,1.2,3816.63,1126.6,25,4,19,2,42,4,3.89587,1,1,1,
2021-10-24 04-59-36,2021-10-24 02-59-36,2,3.8,1.4,3815.28,1138.14,25,4,19,2,13,4,3.84298,1,1,1,
2021-10-24 05-00-37,2021-10-24 03-00-37,2,3.7,1.4,3813.69,1136.8,25,4,20,2,38,3,3.78099,1,1,1,
2021-10-24 05-01-38,2021-10-24 03-01-38,2,3.4,1.4,3818.51,1136.13,25,4,20,2,41,3,3.38347,1,1,1,
2021-10-24 05-02-39,2021-10-24 03-02-39,2,3.5,1.4,3803.76,1029.18,25,4,14,2,125,3,3.69421,1,1,1,
2021-10-24 05-03-40,2021-10-24 03-03-40,2,3.9,1.3,3809.93,1039.02,25,4,15,2,101,3,3.66612,1,1,1,
2021-10-24 05-04-41,2021-10-24 03-04-41,2,3.6,1.1,3807.48,1039.02,25,4,15,2,133,3,4.20083,1,1,1,
2021-10-24 05-05-42,2021-10-24 03-05-42,2,4,1.3,3772.63,872.715,25,4,11,2,49,4,4.07769,1,1,1,
2021-10-24 05-06-43,2021-10-24 03-06-43,2,4.3,0.8,3595.16,703.473,25,4,6,2,33,4,4.84463,1,1,1,
2021-10-24 05-07-44,2021-10-24 03-07-44,2,4.3,0.7,3613.94,703.788,25,4,5,2,98,4,4.86612,1,1,1,
2021-10-24 05-08-45,2021-10-24 03-08-45,2,3.9,0.7,3620.28,707.489,25,4,5,2,25,4,3.85785,1,1,1,
2021-10-24 05-09-46,2021-10-24 03-09-46,2,3.3,0.7,3621.27,714.555,25,4,7,2,45,3,3.45702,1,1,1,
2021-10-24 05-10-47,2021-10-24 03-10-47,2,3.2,0.7,3626.05,732.249,26,4,8,2,128,4,4.21157,1,1,1,
2021-10-24 05-11-48,2021-10-24 03-11-48,2,3.2,0.9,3626.71,736.498,26,4,10,2,46,4,4.25041,1,1,1,
2021-10-24 05-12-49,2021-10-24 03-12-49,2,2.7,1.1,3629.64,740.161,27,4,13,2,51,4,4.36446,1,1,1,
2021-10-24 05-13-50,2021-10-24 03-13-50,2,5.6,1.1,3630.29,720.828,27,4,13,2,9806,5,1576.55,1,1,1,
2021-10-24 05-14-51,2021-10-24 03-14-51,2,2.8,1,3632.85,714.277,27,4,12,2,31,4,4.4876,1,1,1,
2021-10-24 05-15-52,2021-10-24 03-15-52,2,2.5,0.6,3632.99,712.942,27,4,11,2,42,3,3.56446,1,1,1,
