Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2021-10-20 02-27-21,2021-10-20 00-27-21,3,6.5,2.4,5899.61,1488.43,35,4,25,3,461,8,9.02066,1,1,1,
2021-10-20 02-28-22,2021-10-20 00-28-22,3,5.9,2.2,5853.19,1334.64,35,4,21,2,32,7,7.58264,2,2,1,
2021-10-20 02-29-23,2021-10-20 00-29-23,3,5.3,2.1,5842.1,1347.17,35,4,24,2,98,8,8.41984,2,2,1,
2021-10-20 02-30-24,2021-10-20 00-30-24,3,5.6,1.7,5801.54,1064.1,35,4,22,2,120,10,10.6579,2,2,1,
2021-10-20 02-31-25,2021-10-20 00-31-25,3,5.2,1.6,5809.45,1066.51,35,4,20,2,348,9,9.8843,2,2,1,
2021-10-20 02-32-26,2021-10-20 00-32-26,3,5.1,1.8,5491.88,882.351,35,4,16,2,184,8,8.75289,2,2,1,
2021-10-20 02-33-27,2021-10-20 00-33-27,3,5.2,1.4,5524.26,919.783,35,4,14,2,37,8,8.29917,2,2,1,
2021-10-20 02-34-28,2021-10-20 00-34-28,3,5.1,1.3,5520.91,925.267,35,4,12,2,43,7,7.78926,2,2,1,
2021-10-20 02-35-29,2021-10-20 00-35-29,3,6.1,1.4,5544.28,924.621,35,4,11,3,101,8,8.24959,1,1,1,
2021-10-20 02-36-30,2021-10-20 00-36-30,3,6.4,1.3,5563.43,934.182,35,4,13,3,59,8,8.67603,1,1,1,
2021-10-20 02-37-31,2021-10-20 00-37-31,3,6,1.2,5549.57,879.589,35,4,12,3,48,8,8.18843,1,1,1,
2021-10-20 02-38-32,2021-10-20 00-38-32,3,6.6,1.3,5563.96,880.748,35,4,12,3,84,8,8.90909,1,1,1,
2021-10-20 02-39-33,2021-10-20 00-39-33,3,5.8,1.2,5567.75,885.453,35,4,14,3,101,8,8.34876,1,1,1,
2021-10-20 02-40-34,2021-10-20 00-40-34,3,5.3,1.3,5566.61,882.734,35,4,14,3,69,7,7.66694,1,1,1,
2021-10-20 02-41-35,2021-10-20 00-41-35,3,4.8,1.4,5563.06,881.583,35,4,12,3,16,6,6.1314,1,1,1,
2021-10-20 02-42-36,2021-10-20 00-42-36,3,5.5,1.2,5625.82,1019.69,35,4,16,3,144,7,6.97521,1,1,1,
2021-10-20 02-43-37,2021-10-20 00-43-37,3,5.4,1.3,5632.48,1025.39,35,4,15,3,48,7,7.29504,1,1,1,
2021-10-20 02-44-38,2021-10-20 00-44-38,3,5.6,1.3,5627.96,1040.5,35,4,15,3,67,8,7.81074,1,1,1,
2021-10-20 02-45-39,2021-10-20 00-45-39,3,5.9,1.7,5627.32,1050.72,36,4,15,3,137,8,8.12231,1,1,1,
2021-10-20 02-46-40,2021-10-20 00-46-40,3,5.2,1.4,5630.46,1055.03,36,4,15,3,232,7,7.84959,1,1,1,
2021-10-20 02-47-41,2021-10-20 00-47-41,3,5.5,1.4,5648.88,1079.55,36,4,16,3,48,8,7.97934,1,1,1,
2021-10-20 02-48-42,2021-10-20 00-48-42,3,5.9,1.5,5655.09,1089.76,36,4,17,3,136,9,9.44298,1,1,1,
2021-10-20 02-49-42,2021-10-20 00-49-42,3,6.2,1.7,5702.35,1235.42,36,4,24,3,91,11,12.7124,1,1,1,
2021-10-20 02-50-43,2021-10-20 00-50-43,3,6.7,2,5763.64,1347.11,36,4,26,3,145,14,15.105,1,1,1,
2021-10-20 02-51-44,2021-10-20 00-51-44,3,5.9,3.1,5756.73,1360.67,36,4,26,2,179,8,10.4488,2,2,1,
2021-10-20 02-52-45,2021-10-20 00-52-45,3,5.5,1.6,5754.08,1360.93,36,4,24,2,46,7,7.9562,2,2,1,
2021-10-20 02-53-46,2021-10-20 00-53-46,3,5.2,2,5796.81,1399.87,36,4,24,2,44,7,7.44711,2,2,1,
2021-10-20 02-54-47,2021-10-20 00-54-47,3,5.5,1.7,5775.01,1384.96,36,4,22,2,145,7,7.59339,2,2,1,
2021-10-20 02-55-48,2021-10-20 00-55-48,3,5.5,1.4,5783.34,1367.86,36,4,22,2,37,6,7.05372,2,2,1,
2021-10-20 02-56-49,2021-10-20 00-56-49,3,4.6,1.3,5684.21,1038.74,36,4,12,2,44,6,6.42149,2,2,1,
2021-10-20 02-57-50,2021-10-20 00-57-50,3,5,1.3,5680.51,1050.15,36,4,12,2,92,6,6.34959,2,2,1,
2021-10-20 02-58-51,2021-10-20 00-58-51,3,5,1.1,5143.13,835.107,36,4,10,2,107,6,6.29174,2,2,1,
2021-10-20 02-59-52,2021-10-20 00-59-52,3,5,1.2,5151.4,845.639,36,4,9,2,46,6,5.84959,2,2,1,
2021-10-20 03-00-53,2021-10-20 01-00-53,3,5.7,1.3,5359.56,1005.87,37,4,11,2,310,6,6.73554,2,2,1,
2021-10-20 03-01-54,2021-10-20 01-01-54,3,5,1.2,5346.61,1017.98,37,4,11,2,45,6,6.01322,2,2,1,
2021-10-20 03-02-55,2021-10-20 01-02-55,3,5.8,1.4,5362.19,917.658,37,4,11,3,41,6,6.4562,1,1,1,
2021-10-20 03-03-56,2021-10-20 01-03-56,3,6.2,1.2,5358.14,924.758,38,4,10,2,147,7,6.96777,2,2,1,
2021-10-20 03-04-57,2021-10-20 01-04-57,3,6,1.5,5380.79,925.977,38,4,11,2,248,7,8.59008,2,2,1,
2021-10-20 03-05-58,2021-10-20 01-05-58,3,4.7,1,5401.19,978.587,38,4,12,2,49,6,6.71983,2,2,1,
2021-10-20 03-06-59,2021-10-20 01-06-59,3,4.5,1.2,5393.86,997.776,39,4,14,2,36,6,6.27521,2,2,1,
2021-10-20 03-08-00,2021-10-20 01-08-00,3,4.6,1.3,5402.33,1016.96,39,4,16,2,1692,6,7.88017,2,2,1,
2021-10-20 03-09-01,2021-10-20 01-09-01,3,4.3,1.1,5400.17,974.71,39,4,13,1,754,6,7.50248,3,3,3,
2021-10-20 03-10-02,2021-10-20 01-10-02,3,3.8,1.2,5399.58,975.485,39,4,13,1,43,5,5.83884,3,3,3,
2021-10-20 03-11-03,2021-10-20 01-11-03,3,4.2,1.2,5389.96,877.709,39,4,9,1,58,6,6.10578,3,3,3,
2021-10-20 03-12-04,2021-10-20 01-12-04,3,5.2,1.5,5398.36,879.822,39,4,6,1,161,8,8.67603,3,3,3,
2021-10-20 03-13-05,2021-10-20 01-13-05,3,6.5,1.2,5417.86,882.286,39,4,5,1,245,8,11.2256,3,3,3,
2021-10-20 03-14-06,2021-10-20 01-14-06,3,7.5,0.8,5382.43,686.282,39,4,2,1,70,6,8.13058,3,3,3,
2021-10-20 03-15-07,2021-10-20 01-15-07,3,7.4,0.4,5388.49,681.968,39,4,2,1,43,5,5.9719,3,3,3,
2021-10-20 03-16-08,2021-10-20 01-16-08,3,5.7,1.1,5388.47,683.316,39,4,2,1,45,4,4.17107,3,3,3,
2021-10-20 03-17-09,2021-10-20 01-17-09,3,5.4,1,5414.77,768.387,39,4,5,2,41,3,4.11074,2,2,1,
2021-10-20 03-18-10,2021-10-20 01-18-10,3,4.8,0.8,5403.02,775.756,39,4,5,2,51,4,5.22562,2,2,1,
2021-10-20 03-19-11,2021-10-20 01-19-11,3,5.3,0.9,5402.93,776.089,39,4,5,2,51,5,6.69256,2,2,1,
2021-10-20 03-20-12,2021-10-20 01-20-12,3,6.5,0.9,5407.42,778.842,39,4,5,2,50,7,9.1157,2,2,1,
2021-10-20 03-21-12,2021-10-20 01-21-12,3,4.8,0.8,5405.56,773.706,39,4,5,2,51,4,4.42645,2,2,1,
2021-10-20 03-22-13,2021-10-20 01-22-13,3,6.6,0.9,5422.99,801.076,39,4,5,1,51,6,9.42562,3,3,3,
2021-10-20 03-23-14,2021-10-20 01-23-14,3,7.3,1.3,5422.88,803.875,39,4,5,1,123,8,12.2314,3,3,3,
2021-10-20 03-24-15,2021-10-20 01-24-15,3,4.7,1.1,5426.16,807.445,39,4,5,1,46,6,6.20992,3,3,3,
2021-10-20 03-25-16,2021-10-20 01-25-16,3,7.1,1.2,5422.55,800.12,39,4,5,1,230,7,11.2066,3,3,3,
2021-10-20 03-26-17,2021-10-20 01-26-17,3,3.9,0.7,5426.36,803.271,39,4,5,1,47,5,4.82645,3,3,3,
2021-10-20 03-27-18,2021-10-20 01-27-18,3,8.4,0.7,5420.53,685.931,39,4,2,1,97,6,7.24793,3,3,3,
2021-10-20 03-28-19,2021-10-20 01-28-19,3,7.6,0.8,5424.93,684.918,39,4,3,2,46,6,7.38926,2,2,1,
2021-10-20 03-29-20,2021-10-20 01-29-20,3,4.4,0.7,5424.62,688.315,39,4,4,2,21,3,3.35289,2,2,1,
2021-10-20 03-30-21,2021-10-20 01-30-21,3,4.3,0.9,5425.67,686.174,39,4,4,2,39,4,4.00992,2,2,1,
2021-10-20 03-31-22,2021-10-20 01-31-22,3,4.2,0.8,5434.25,712.725,39,4,5,3,41,3,3.39835,1,1,1,
2021-10-20 03-32-23,2021-10-20 01-32-23,3,4.2,1,5464.84,819.132,39,4,8,3,306,3,3.3686,1,1,1,
2021-10-20 03-33-24,2021-10-20 01-33-24,3,3.7,1,5468.66,827.751,39,4,9,3,44,3,3.1562,1,1,1,
2021-10-20 03-34-25,2021-10-20 01-34-25,3,3.4,1,5468.81,833.825,39,4,9,1,48,3,2.82231,3,3,3,
2021-10-20 03-35-26,2021-10-20 01-35-26,3,3.5,1.1,5466.79,840.804,39,4,8,1,1169,4,4.7843,3,3,3,
2021-10-20 03-36-27,2021-10-20 01-36-27,3,4.3,1.2,5471.61,849.206,39,4,8,1,46,6,7.00165,3,3,3,
2021-10-20 03-37-28,2021-10-20 01-37-28,3,4.7,1,5470.57,841.925,39,4,7,1,50,6,7.38182,3,3,3,
2021-10-20 03-38-29,2021-10-20 01-38-29,3,4.4,1.2,5472.45,838.617,39,4,7,1,34,5,6.37769,3,3,3,
2021-10-20 03-39-30,2021-10-20 01-39-30,3,4.3,0.5,5003.09,687.865,39,4,2,1,25,4,4.24463,3,3,3,
2021-10-20 03-40-31,2021-10-20 01-40-31,3,6.5,0.9,5042.71,685.056,39,4,2,1,40,4,4.71405,3,3,3,
2021-10-20 03-41-32,2021-10-20 01-41-32,3,7,0.8,5107.36,675.582,39,4,2,1,135,4,5.39835,3,3,3,
2021-10-20 03-42-33,2021-10-20 01-42-33,3,4.6,0.6,5128.75,677.106,39,4,3,2,31,3,3.37107,2,2,1,
2021-10-20 03-43-33,2021-10-20 01-43-33,3,3.5,0.9,5128.4,684.974,39,4,6,2,24,3,2.8843,2,2,1,
2021-10-20 03-44-34,2021-10-20 01-44-34,3,3.6,1.2,5229.8,835.075,39,4,10,2,185,3,3.42893,2,2,1,
2021-10-20 03-45-35,2021-10-20 01-45-35,3,3.8,1.3,5272.71,905.767,39,4,11,2,50,3,3.69174,2,2,1,
2021-10-20 03-46-36,2021-10-20 01-46-36,3,4.1,1.1,5335.79,977.541,39,4,13,2,153,3,4.38347,2,2,1,
2021-10-20 03-47-37,2021-10-20 01-47-37,3,3.8,1.1,5339.93,998.879,39,4,15,2,43,3,3.78678,2,2,1,
2021-10-20 03-48-38,2021-10-20 01-48-38,3,3.5,1.6,5377.89,1059.96,40,4,14,3,32,3,3.41901,1,1,1,
2021-10-20 03-49-39,2021-10-20 01-49-39,3,4.4,1.4,5372.38,1072.83,40,4,17,3,131,4,4.56364,1,1,1,
2021-10-20 03-50-40,2021-10-20 01-50-40,3,4.9,1.2,5439.91,1219.77,40,4,20,3,250,4,5.16033,1,1,1,
2021-10-20 03-51-41,2021-10-20 01-51-41,3,4.3,1.2,5432.71,1091.48,41,4,18,3,40,4,4.68017,1,1,1,
2021-10-20 03-52-42,2021-10-20 01-52-42,3,4.3,1.1,5452.79,1091.81,41,4,18,3,200,4,4.40248,1,1,1,
2021-10-20 03-53-43,2021-10-20 01-53-43,3,4.1,1.4,5443.21,1081.31,41,4,16,3,38,3,4.02149,1,1,1,
2021-10-20 03-54-44,2021-10-20 01-54-44,3,4.2,1.4,5442.98,1076.45,41,4,15,3,44,3,4.00744,1,1,1,
2021-10-20 03-55-45,2021-10-20 01-55-45,3,4.9,1.4,5438.25,1029.29,41,4,12,3,235,4,5.21818,1,1,1,
2021-10-20 03-56-46,2021-10-20 01-56-46,3,4.6,1.2,5421.65,962.049,41,4,13,3,38,4,4.52231,1,1,1,
2021-10-20 03-57-47,2021-10-20 01-57-47,3,4.1,1.3,5422.11,931.583,41,4,12,3,33,4,3.82727,1,1,1,
2021-10-20 03-58-48,2021-10-20 01-58-48,3,4.2,1.6,5429.87,980.345,41,4,13,3,204,3,3.92397,1,1,1,
2021-10-20 03-59-49,2021-10-20 01-59-49,3,4.2,1.2,5435.46,1017.96,41,4,15,3,141,3,4.20165,1,1,1,
2021-10-20 04-00-50,2021-10-20 02-00-50,3,4.1,1.1,5396.04,884.128,41,4,12,3,24,3,3.75207,1,1,1,
2021-10-20 04-01-51,2021-10-20 02-01-51,3,4.3,1.2,5399.56,882.195,41,4,10,3,38,3,3.84711,1,1,1,
2021-10-20 04-02-52,2021-10-20 02-02-52,3,4.6,1.3,5423.36,963.87,41,4,13,3,170,4,5.2281,1,1,1,
2021-10-20 04-03-53,2021-10-20 02-03-53,3,4.2,1,5419.06,978.499,41,4,13,3,40,4,4.02645,1,1,1,
2021-10-20 04-04-54,2021-10-20 02-04-54,3,4.2,1.2,5439.62,1019.54,41,4,14,3,44,4,3.8876,1,1,1,
2021-10-20 04-05-54,2021-10-20 02-05-54,3,4.4,1.3,5449.19,1062.62,41,4,15,3,124,4,4.37934,1,1,1,
2021-10-20 04-06-55,2021-10-20 02-06-55,3,4.4,1.3,5472.11,1126.04,41,4,19,3,151,4,4.47438,1,1,1,
2021-10-20 04-07-56,2021-10-20 02-07-56,3,4.3,1.3,5471.38,1149.77,41,4,18,3,58,4,5.1876,1,1,1,
2021-10-20 04-08-57,2021-10-20 02-08-57,3,4.3,2.4,5453.64,1067.14,41,4,16,3,47,4,4.87107,1,1,1,
2021-10-20 04-09-58,2021-10-20 02-09-58,3,4.5,1.2,5454.19,1056.07,41,4,14,3,45,5,5.48595,1,1,1,
2021-10-20 04-10-59,2021-10-20 02-10-59,3,5,1,5440.58,985.559,41,4,12,3,113,6,7.83802,1,1,1,
2021-10-20 04-12-00,2021-10-20 02-12-00,3,5.9,1.1,5413.46,861.041,41,4,9,3,79,8,8.96529,1,1,1,
2021-10-20 04-13-01,2021-10-20 02-13-01,3,6,5.1,5429.62,930.061,48,4,11,3,49,7,7.41488,1,1,1,
2021-10-20 04-14-02,2021-10-20 02-14-02,3,5.2,1.3,5434.68,1034.1,52,4,15,3,155,5,6.14959,1,1,1,
2021-10-20 04-15-03,2021-10-20 02-15-03,3,4.7,1.6,5431.9,1039.84,52,4,16,3,47,6,8.63306,1,1,1,
2021-10-20 04-16-04,2021-10-20 02-16-04,3,4.6,1.3,5433.79,1042.41,52,4,16,2,50,6,9.16529,2,2,1,
2021-10-20 04-17-05,2021-10-20 02-17-05,3,3.9,1.3,5425.55,1049.32,52,4,16,2,87,5,5.56529,2,2,1,
2021-10-20 04-18-06,2021-10-20 02-18-06,3,4.4,1.4,5412.96,952.658,52,4,12,2,102,7,8.57355,2,2,1,
2021-10-20 04-19-07,2021-10-20 02-19-07,3,4.3,1.1,5388.71,818.434,52,4,9,2,194,5,6.05372,2,2,1,
2021-10-20 04-20-08,2021-10-20 02-20-08,3,6.2,1.1,4966.11,710.611,55,4,6,2,49,9,11.3405,2,2,1,
2021-10-20 04-21-09,2021-10-20 02-21-09,3,5.2,1.1,5086.25,879.082,55,4,10,2,102,5,5.52231,2,2,1,
2021-10-20 04-22-10,2021-10-20 02-22-10,3,5.1,1.2,5153.29,852.488,55,4,10,3,93,4,4.98926,1,1,1,
2021-10-20 04-23-11,2021-10-20 02-23-11,3,4.7,1.4,5184.22,902.045,55,4,13,3,198,4,7.66281,1,1,1,
2021-10-20 04-24-12,2021-10-20 02-24-12,3,4.4,1.2,5216.07,940.78,55,4,15,2,198,5,5.46364,2,2,1,
2021-10-20 04-25-13,2021-10-20 02-25-13,3,3.7,1.1,5217.8,900.586,55,4,14,1,48,4,4.24298,3,3,3,
2021-10-20 04-26-14,2021-10-20 02-26-14,3,3.4,1.1,5211.81,895.207,56,4,12,1,34,3,3.70413,3,3,3,
2021-10-20 04-27-15,2021-10-20 02-27-15,3,3.3,1.1,5215.4,864.865,56,4,11,1,38,3,3.7405,3,3,3,
2021-10-20 04-28-15,2021-10-20 02-28-15,3,3.5,1.3,5217,880.08,56,4,10,1,100,3,3.87521,3,3,3,
2021-10-20 04-29-16,2021-10-20 02-29-16,3,3.7,1.2,5221.67,865.131,56,4,9,1,48,4,4.57025,3,3,3,
2021-10-20 04-30-17,2021-10-20 02-30-17,3,4.1,1.2,5221.14,788.086,56,4,6,1,30,5,5.30083,3,3,3,
2021-10-20 04-31-18,2021-10-20 02-31-18,3,4,1.1,5222.7,784.886,56,4,6,1,47,3,3.95702,3,3,3,
2021-10-20 04-32-19,2021-10-20 02-32-19,3,4.2,1.2,5228.76,788.773,56,4,6,1,49,4,4.27355,3,3,3,
2021-10-20 04-33-20,2021-10-20 02-33-20,3,3.8,1,5230.68,792.886,56,4,6,1,19,3,3.70744,3,3,3,
2021-10-20 04-34-21,2021-10-20 02-34-21,3,3.6,1.1,5226.81,795.241,56,4,6,1,13,3,3.35868,3,3,3,
2021-10-20 04-35-22,2021-10-20 02-35-22,3,3.5,1,5226.9,798.518,22,4,6,1,13,3,3.22727,3,3,3,
2021-10-20 04-36-23,2021-10-20 02-36-23,3,3.6,1,5229.93,799.766,22,4,6,1,35,3,3.30744,3,3,3,
2021-10-20 04-37-24,2021-10-20 02-37-24,3,3.9,1.2,5235.33,799.017,21,4,8,2,98,3,3.56198,2,2,1,
2021-10-20 04-38-25,2021-10-20 02-38-25,3,3.7,1.1,5230.51,800.707,21,4,8,2,46,3,3.33636,2,2,1,
2021-10-20 04-39-26,2021-10-20 02-39-26,3,3.6,1.1,5231.52,820.53,22,4,11,2,47,3,3.33058,2,2,1,
2021-10-20 04-40-27,2021-10-20 02-40-27,3,3.1,1.1,5234.99,842.314,23,4,16,3,50,3,3.08347,1,1,1,
2021-10-20 04-41-28,2021-10-20 02-41-28,3,3.4,1.2,5239.3,850.699,24,4,21,3,43,3,3.85124,1,1,1,
2021-10-20 04-42-29,2021-10-20 02-42-29,3,3.2,1.1,5243.73,860.181,25,4,25,3,50,3,3.47438,1,1,1,
2021-10-20 04-43-30,2021-10-20 02-43-30,3,2.9,1.1,5242.8,880.087,28,4,29,3,37,3,3.4,1,1,1,
2021-10-20 04-44-31,2021-10-20 02-44-31,3,3,1.5,5246.92,867.021,28,4,29,3,49,3,3.37686,1,1,1,
2021-10-20 04-45-32,2021-10-20 02-45-32,3,2.9,1.7,5268.55,751.621,29,4,28,3,47,2,2.86612,1,1,1,
2021-10-20 04-46-33,2021-10-20 02-46-33,2,3,1.1,5277.17,741.33,29,4,26,1,168,3,4.16942,2,2,2,
2021-10-20 04-47-34,2021-10-20 02-47-34,3,2.7,1.3,5272.24,770.654,29,4,21,1,818,3,4.19421,3,3,3,
2021-10-20 04-48-35,2021-10-20 02-48-35,3,2.8,1.1,5274.38,765.205,29,4,17,1,37,3,3.46529,3,3,3,
2021-10-20 04-49-36,2021-10-20 02-49-36,3,2.8,1,5273.21,744.538,29,4,12,1,97,3,3.5124,3,3,3,
2021-10-20 04-50-37,2021-10-20 02-50-37,3,3,1.1,5275.65,764.501,29,4,7,1,18,3,3.45868,3,3,3,
2021-10-20 04-51-37,2021-10-20 02-51-37,3,3.2,0.8,5276.74,762.523,29,4,5,1,20,3,3.43636,3,3,3,
2021-10-20 04-52-38,2021-10-20 02-52-38,3,3.6,0.9,5274.47,761.345,29,4,5,1,70,3,3.51736,3,3,3,
2021-10-20 04-53-39,2021-10-20 02-53-39,3,3.3,1.1,5275,765.637,29,4,5,1,14,3,3.2876,3,3,3,
2021-10-20 04-54-40,2021-10-20 02-54-40,3,3.3,0.9,5272.61,771.376,29,4,5,1,31,3,3.36364,3,3,3,
2021-10-20 04-55-41,2021-10-20 02-55-41,3,3.4,0.9,5274.54,771.757,29,4,5,1,21,3,3.40826,3,3,3,
2021-10-20 04-56-42,2021-10-20 02-56-42,3,3.9,0.8,5279.75,779.573,29,4,5,2,77,3,4.05289,2,2,1,
2021-10-20 04-57-43,2021-10-20 02-57-43,3,4.1,1.2,5304.55,908.067,30,4,10,2,102,4,4.03306,2,2,1,
2021-10-20 04-58-44,2021-10-20 02-58-44,3,3.8,1.2,5302.8,912.26,30,4,11,2,37,4,3.9,2,2,1,
2021-10-20 04-59-45,2021-10-20 02-59-45,3,4.8,1.2,5321.91,953.463,30,4,11,2,192,5,8.49091,2,2,1,
2021-10-20 05-00-46,2021-10-20 03-00-46,3,5.1,1.2,5328.61,941.443,30,4,11,2,133,7,8.36446,2,2,1,
2021-10-20 05-01-47,2021-10-20 03-01-47,3,4.4,1,5332.94,933.135,30,4,11,2,36,5,5.32479,2,2,1,
2021-10-20 05-02-48,2021-10-20 03-02-48,3,5.8,1.3,5357.75,1036.88,30,4,13,3,134,6,6.9124,1,1,1,
2021-10-20 05-03-49,2021-10-20 03-03-49,3,6.6,1.3,5357.45,1037.5,30,4,12,3,407,8,11.5777,1,1,1,
2021-10-20 05-04-50,2021-10-20 03-04-50,3,6.2,1.3,5359.48,998.404,30,4,11,3,87,8,9.03719,1,1,1,
2021-10-20 05-05-51,2021-10-20 03-05-51,3,5.1,1.3,5383.19,1024.98,30,4,11,3,44,5,6.32645,1,1,1,
2021-10-20 05-06-52,2021-10-20 03-06-52,3,5.1,1.5,5405.48,1096.74,30,4,14,3,179,5,5.90413,1,1,1,
2021-10-20 05-07-53,2021-10-20 03-07-53,3,5,2.8,5396.02,1144.26,30,4,17,3,179,7,7.67603,1,1,1,
2021-10-20 05-08-54,2021-10-20 03-08-54,3,4.4,1.1,5385.99,1043.67,30,4,14,1,45,5,5.74545,3,3,3,
2021-10-20 05-09-55,2021-10-20 03-09-55,3,4.6,1.5,5385.85,1067.61,30,4,14,1,194,8,12.2711,3,3,3,
2021-10-20 05-10-56,2021-10-20 03-10-56,3,4.3,1.5,5388.24,1055.01,30,4,14,1,95,8,8.67603,3,3,3,
2021-10-20 05-11-57,2021-10-20 03-11-57,3,4.1,1.2,5388.38,1079.11,30,4,14,1,196,7,8.89669,3,3,3,
2021-10-20 05-12-58,2021-10-20 03-12-58,3,4.8,1.2,5367.98,952.318,30,4,11,1,81,8,8.81488,3,3,3,
2021-10-20 05-13-59,2021-10-20 03-13-59,3,4.6,1.2,5360.02,849.65,30,4,6,1,43,7,7.40661,3,3,3,
2021-10-20 05-15-00,2021-10-20 03-15-00,3,5.3,1.3,5359.01,861.642,30,4,6,1,242,7,9.07603,3,3,3,
2021-10-20 05-16-01,2021-10-20 03-16-01,3,5,1.2,5357.55,866.447,30,4,6,1,34,7,6.97934,3,3,3,
2021-10-20 05-17-01,2021-10-20 03-17-01,3,5.3,1.1,5365.69,864.335,30,4,6,1,35,7,7.62727,3,3,3,
2021-10-20 05-18-02,2021-10-20 03-18-02,3,4.5,1.1,5358.34,863.766,30,4,6,1,41,5,5.94215,3,3,3,
2021-10-20 05-19-03,2021-10-20 03-19-03,3,4.2,1.2,5356.32,859.548,9,4,6,1,27,5,5.15289,3,3,3,
2021-10-20 05-20-04,2021-10-20 03-20-04,3,3.8,1,5358.21,862.156,9,4,6,1,27,4,4.69917,3,3,3,
2021-10-20 05-21-05,2021-10-20 03-21-05,3,3.7,1.1,5356.38,866.124,9,4,6,1,30,4,4.20909,3,3,3,
2021-10-20 05-22-06,2021-10-20 03-22-06,3,3.8,0.9,5360.88,872.093,9,4,6,1,349,4,4.72975,3,3,3,
2021-10-20 05-23-07,2021-10-20 03-23-07,3,3.8,1,5359.83,874.324,9,4,6,1,48,4,4.13884,3,3,3,
2021-10-20 05-24-08,2021-10-20 03-24-08,3,3.3,0.9,5359.52,874.66,9,4,6,1,22,3,3.24711,3,3,3,
2021-10-20 05-25-09,2021-10-20 03-25-09,3,3.1,1,5354.35,877.729,8,4,6,1,10,3,3.01405,3,3,3,
2021-10-20 05-26-10,2021-10-20 03-26-10,3,3.1,1,5351.49,876.255,8,4,6,1,14,3,2.92149,3,3,3,
2021-10-20 05-27-11,2021-10-20 03-27-11,3,3.2,0.9,5353.61,877.785,8,4,6,1,36,2,2.90826,3,3,3,
2021-10-20 05-28-12,2021-10-20 03-28-12,3,3.3,0.9,5354.89,882.797,8,4,6,1,27,2,2.88512,3,3,3,
2021-10-20 05-29-13,2021-10-20 03-29-13,3,3.5,1.2,5360.94,886.9,9,4,6,1,93,2,2.94215,3,3,3,
2021-10-20 05-30-14,2021-10-20 03-30-14,3,3.9,1.1,5358.81,889.527,9,4,6,1,37,4,4.05289,3,3,3,
2021-10-20 05-31-15,2021-10-20 03-31-15,3,4,1.1,5357.86,888.464,9,4,6,1,95,3,4.07851,3,3,3,
2021-10-20 05-32-16,2021-10-20 03-32-16,3,3.6,1,5359.97,892.852,9,4,6,1,24,4,4.05868,3,3,3,
2021-10-20 05-33-17,2021-10-20 03-33-17,3,4.8,1.1,5363.34,908.492,9,4,6,1,954,4,7.22975,3,3,3,
2021-10-20 05-34-18,2021-10-20 03-34-18,3,4.8,1.4,5371.43,970.955,10,4,7,1,49,4,6.02149,3,3,3,
2021-10-20 05-35-19,2021-10-20 03-35-19,3,5.3,1.2,5377.06,995.639,10,4,9,2,166,6,7.22066,2,2,1,
2021-10-20 05-36-20,2021-10-20 03-36-20,3,4.6,1.1,5380.76,999.054,10,4,9,2,49,5,5.89669,2,2,1,
2021-10-20 05-37-21,2021-10-20 03-37-21,3,4.5,1.2,5382.17,1002.12,10,4,9,2,42,5,5.36116,2,2,1,
2021-10-20 05-38-22,2021-10-20 03-38-22,3,4.6,1.1,5383.66,1009,10,4,9,2,33,5,5.42645,2,2,1,
2021-10-20 05-39-23,2021-10-20 03-39-23,3,4.6,1.2,5388.86,1072.54,10,4,11,2,45,5,5.46033,2,2,1,
2021-10-20 05-40-24,2021-10-20 03-40-24,3,4.5,1.3,5395.77,1123.64,10,4,12,2,92,5,5.7405,2,2,1,
2021-10-20 05-41-25,2021-10-20 03-41-25,3,4.1,1.3,5393.44,1156.29,11,4,15,2,106,5,5.2281,2,2,1,
2021-10-20 05-42-25,2021-10-20 03-42-25,3,4,1.3,5390.73,1163.56,11,4,16,2,151,4,4.81736,2,2,1,
2021-10-20 05-43-26,2021-10-20 03-43-26,3,4.9,1.5,5394.86,1214.25,11,4,17,2,170,5,8.12066,2,2,1,
2021-10-20 05-44-27,2021-10-20 03-44-27,3,4.1,1.5,5393.69,1209.72,12,4,19,2,109,4,5.03471,2,2,1,
2021-10-20 05-45-28,2021-10-20 03-45-28,3,3.6,1.4,5396.62,1172.19,12,4,19,2,49,4,4.74132,2,2,1,
2021-10-20 05-46-29,2021-10-20 03-46-29,3,3.6,1.2,5387.79,1106,12,4,18,2,41,4,4.80579,2,2,1,
2021-10-20 05-47-30,2021-10-20 03-47-30,3,3.7,1.2,5382.11,1067.45,12,4,15,1,216,4,5.16777,3,3,3,
2021-10-20 05-48-31,2021-10-20 03-48-31,3,3.8,1.5,5376.73,985.822,12,4,12,1,104,4,5.43967,3,3,3,
2021-10-20 05-49-32,2021-10-20 03-49-32,3,3.7,1.5,5375.85,952.797,12,4,11,1,39,4,4.78099,3,3,3,
